date,time,azimuth,elevation,plot_x,plot_y
2025-09-11,02:30,222.71,-25.07,-0.2177,0.2358
2025-09-11,02:45,226.41,-23.45,-0.2408,0.2293
2025-09-11,03:00,230.01,-21.73,-0.2641,0.2216
2025-09-11,03:15,233.50,-19.92,-0.2876,0.2128
2025-09-11,03:30,236.91,-18.02,-0.3111,0.2027
2025-09-11,03:45,240.24,-16.05,-0.3345,0.1913
2025-09-11,04:00,243.48,-14.01,-0.3578,0.1785
2025-09-11,04:15,246.66,-11.92,-0.3809,0.1643
2025-09-11,04:30,249.78,-9.78,-0.4037,0.1486
2025-09-11,04:45,252.85,-7.59,-0.4260,0.1314
2025-09-11,05:00,255.88,-5.37,-0.4477,0.1126
2025-09-11,05:15,258.87,-3.11,-0.4688,0.0922
2025-09-11,05:30,261.84,-0.84,-0.4890,0.0701
2025-09-11,05:45,264.79,1.45,-0.5083,0.0463
2025-09-11,06:00,267.74,3.76,-0.5264,0.0208
2025-09-11,06:15,270.70,6.07,-0.5433,-0.0066
2025-09-11,06:30,273.66,8.37,-0.5587,-0.0358
2025-09-11,06:45,276.65,10.67,-0.5723,-0.0668
2025-09-11,07:00,279.68,12.96,-0.5841,-0.0996
2025-09-11,07:15,282.74,15.22,-0.5937,-0.1343
2025-09-11,07:30,285.87,17.46,-0.6009,-0.1708
2025-09-11,07:45,289.06,19.66,-0.6053,-0.2091
2025-09-11,08:00,292.32,21.82,-0.6067,-0.2491
2025-09-11,08:15,295.67,23.93,-0.6047,-0.2906
2025-09-11,08:30,299.12,25.98,-0.5989,-0.3336
2025-09-11,08:45,302.68,27.96,-0.5889,-0.3778
2025-09-11,09:00,306.36,29.86,-0.5744,-0.4229
2025-09-11,09:15,310.16,31.67,-0.5550,-0.4684
2025-09-11,09:30,314.11,33.39,-0.5303,-0.5140
2025-09-11,09:45,318.19,34.99,-0.4999,-0.5590
2025-09-11,10:00,322.43,36.46,-0.4637,-0.6027
2025-09-11,10:15,326.81,37.80,-0.4215,-0.6443
2025-09-11,10:30,331.33,38.98,-0.3734,-0.6830
2025-09-11,10:45,335.99,40.01,-0.3197,-0.7178
2025-09-11,11:00,340.78,40.86,-0.2607,-0.7477
2025-09-11,11:15,345.67,41.53,-0.1972,-0.7718
2025-09-11,11:30,350.64,42.00,-0.1301,-0.7893
2025-09-11,11:45,355.67,42.27,-0.0605,-0.7997
2025-09-11,12:00,0.73,42.35,0.0102,-0.8024
2025-09-11,12:15,5.78,42.22,0.0807,-0.7975
2025-09-11,12:30,10.79,41.88,0.1497,-0.7850
2025-09-11,12:45,15.75,41.35,0.2159,-0.7655
2025-09-11,13:00,20.61,40.63,0.2781,-0.7397
2025-09-11,13:15,25.36,39.73,0.3357,-0.7083
2025-09-11,13:30,29.98,38.66,0.3879,-0.6723
2025-09-11,13:45,34.47,37.43,0.4343,-0.6326
2025-09-11,14:00,38.80,36.05,0.4747,-0.5903
2025-09-11,14:15,43.00,34.54,0.5092,-0.5461
2025-09-11,14:30,47.04,32.91,0.5379,-0.5009
2025-09-11,14:45,50.94,31.16,0.5611,-0.4553
2025-09-11,15:00,54.71,29.32,0.5791,-0.4098
2025-09-11,15:15,58.35,27.40,0.5923,-0.3650
2025-09-11,15:30,61.88,25.40,0.6010,-0.3211
2025-09-11,15:45,65.30,23.33,0.6056,-0.2785
2025-09-11,16:00,68.63,21.20,0.6067,-0.2374
2025-09-11,16:15,71.87,19.03,0.6044,-0.1979
2025-09-11,16:30,75.04,16.82,0.5991,-0.1601
2025-09-11,16:45,78.14,14.57,0.5912,-0.1241
2025-09-11,17:00,81.20,12.30,0.5809,-0.0900
2025-09-11,17:15,84.21,10.01,0.5686,-0.0577
2025-09-11,17:30,87.19,7.71,0.5544,-0.0272
2025-09-11,17:45,90.15,5.40,0.5386,0.0014
2025-09-11,18:00,93.10,3.09,0.5213,0.0283
2025-09-11,18:15,96.05,0.79,0.5028,0.0533
2025-09-11,18:30,99.01,-1.49,0.4833,0.0766
2025-09-11,18:45,101.99,-3.76,0.4628,0.0982
2025-09-11,19:00,104.99,-6.01,0.4415,0.1182
2025-09-11,19:15,108.02,-8.22,0.4196,0.1365
2025-09-11,19:30,111.11,-10.40,0.3972,0.1533
2025-09-11,19:45,114.24,-12.53,0.3743,0.1686
2025-09-11,20:00,117.44,-14.61,0.3512,0.1823
2025-09-11,20:15,120.71,-16.62,0.3278,0.1947
2025-09-11,20:30,124.06,-18.57,0.3043,0.2057
2025-09-11,20:45,127.49,-20.45,0.2808,0.2154
2025-09-11,21:00,131.02,-22.23,0.2574,0.2239
2025-09-11,21:15,134.64,-23.93,0.2342,0.2312
2025-09-11,21:30,138.37,-25.52,0.2111,0.2375
2025-09-11,21:45,142.20,-26.99,0.1883,0.2427
2025-09-11,22:00,146.14,-28.34,0.1658,0.2471
2025-09-11,22:15,150.18,-29.56,0.1437,0.2506
2025-09-11,22:30,154.32,-30.64,0.1219,0.2534
2025-09-11,22:45,158.55,-31.56,0.1004,0.2556
2025-09-11,23:00,162.86,-32.32,0.0793,0.2572
2025-09-11,23:15,167.25,-32.92,0.0585,0.2583
2025-09-11,23:30,171.68,-33.34,0.0379,0.2591
2025-09-11,23:45,176.16,-33.58,0.0174,0.2595
2025-09-12,00:00,180.75,-34.03,-0.0034,0.2569
2025-09-12,00:15,185.26,-33.91,-0.0237,0.2567
2025-09-12,00:30,189.75,-33.61,-0.0440,0.2562
2025-09-12,00:45,194.19,-33.13,-0.0646,0.2553
2025-09-12,01:00,198.58,-32.48,-0.0854,0.2541
2025-09-12,01:15,202.88,-31.66,-0.1065,0.2523
2025-09-12,01:30,207.10,-30.68,-0.1280,0.2500
2025-09-12,01:45,211.23,-29.56,-0.1498,0.2470
2025-09-12,02:00,215.25,-28.29,-0.1719,0.2433
2025-09-12,02:15,219.17,-26.90,-0.1945,0.2387
2025-09-12,02:30,222.98,-25.38,-0.2173,0.2332
2025-09-12,02:45,226.68,-23.75,-0.2403,0.2266
2025-09-12,03:00,230.28,-22.02,-0.2636,0.2190
2025-09-12,03:15,233.79,-20.20,-0.2870,0.2101
2025-09-12,03:30,237.20,-18.30,-0.3104,0.2000
2025-09-12,03:45,240.53,-16.32,-0.3338,0.1886
2025-09-12,04:00,243.78,-14.28,-0.3570,0.1758
2025-09-12,04:15,246.96,-12.19,-0.3800,0.1616
2025-09-12,04:30,250.08,-10.04,-0.4027,0.1459
2025-09-12,04:45,253.15,-7.85,-0.4249,0.1287
2025-09-12,05:00,256.18,-5.62,-0.4465,0.1099
2025-09-12,05:15,259.17,-3.36,-0.4675,0.0894
2025-09-12,05:30,262.14,-1.09,-0.4876,0.0673
2025-09-12,05:45,265.10,1.21,-0.5068,0.0435
2025-09-12,06:00,268.05,3.51,-0.5248,0.0179
2025-09-12,06:15,271.00,5.82,-0.5415,-0.0095
2025-09-12,06:30,273.97,8.13,-0.5567,-0.0386
2025-09-12,06:45,276.96,10.42,-0.5702,-0.0696
2025-09-12,07:00,279.99,12.71,-0.5818,-0.1024
2025-09-12,07:15,283.05,14.97,-0.5912,-0.1371
2025-09-12,07:30,286.18,17.20,-0.5982,-0.1736
2025-09-12,07:45,289.37,19.40,-0.6024,-0.2118
2025-09-12,08:00,292.63,21.56,-0.6036,-0.2517
2025-09-12,08:15,295.98,23.66,-0.6014,-0.2931
2025-09-12,08:30,299.43,25.70,-0.5954,-0.3359
2025-09-12,08:45,302.99,27.68,-0.5852,-0.3799
2025-09-12,09:00,306.66,29.57,-0.5705,-0.4247
2025-09-12,09:15,310.47,31.38,-0.5509,-0.4700
2025-09-12,09:30,314.40,33.08,-0.5260,-0.5152
2025-09-12,09:45,318.48,34.67,-0.4956,-0.5598
2025-09-12,10:00,322.71,36.14,-0.4594,-0.6031
2025-09-12,10:15,327.07,37.47,-0.4172,-0.6443
2025-09-12,10:30,331.58,38.65,-0.3693,-0.6825
2025-09-12,10:45,336.23,39.66,-0.3157,-0.7168
2025-09-12,11:00,340.99,40.50,-0.2571,-0.7463
2025-09-12,11:15,345.86,41.16,-0.1940,-0.7700
2025-09-12,11:30,350.81,41.63,-0.1273,-0.7871
2025-09-12,11:45,355.81,41.90,-0.0584,-0.7971
2025-09-12,12:00,0.84,41.97,0.0117,-0.7997
2025-09-12,12:15,5.86,41.83,0.0816,-0.7946
2025-09-12,12:30,10.85,41.49,0.1499,-0.7821
2025-09-12,12:45,15.78,40.96,0.2155,-0.7627
2025-09-12,13:00,20.61,40.24,0.2772,-0.7370
2025-09-12,13:15,25.34,39.34,0.3342,-0.7059
2025-09-12,13:30,29.94,38.27,0.3860,-0.6702
2025-09-12,13:45,34.40,37.04,0.4320,-0.6308
2025-09-12,14:00,38.72,35.66,0.4721,-0.5888
2025-09-12,14:15,42.90,34.16,0.5064,-0.5450
2025-09-12,14:30,46.93,32.53,0.5350,-0.5001
2025-09-12,14:45,50.82,30.79,0.5580,-0.4548
2025-09-12,15:00,54.58,28.95,0.5760,-0.4096
2025-09-12,15:15,58.21,27.03,0.5891,-0.3651
2025-09-12,15:30,61.73,25.03,0.5978,-0.3214
2025-09-12,15:45,65.15,22.96,0.6025,-0.2791
2025-09-12,16:00,68.47,20.84,0.6036,-0.2381
2025-09-12,16:15,71.71,18.67,0.6014,-0.1988
2025-09-12,16:30,74.87,16.46,0.5962,-0.1612
2025-09-12,16:45,77.98,14.22,0.5883,-0.1253
2025-09-12,17:00,81.03,11.95,0.5782,-0.0913
2025-09-12,17:15,84.04,9.66,0.5659,-0.0591
2025-09-12,17:30,87.03,7.36,0.5518,-0.0287
2025-09-12,17:45,89.99,5.05,0.5361,-0.0001
2025-09-12,18:00,92.94,2.74,0.5189,0.0266
2025-09-12,18:15,95.89,0.44,0.5005,0.0516
2025-09-12,18:30,98.85,-1.85,0.4810,0.0749
2025-09-12,18:45,101.83,-4.12,0.4606,0.0964
2025-09-12,19:00,104.83,-6.37,0.4394,0.1163
2025-09-12,19:15,107.87,-8.58,0.4175,0.1346
2025-09-12,19:30,110.96,-10.76,0.3951,0.1513
2025-09-12,19:45,114.10,-12.89,0.3724,0.1665
2025-09-12,20:00,117.30,-14.97,0.3493,0.1803
2025-09-12,20:15,120.58,-16.99,0.3260,0.1926
2025-09-12,20:30,123.93,-18.95,0.3026,0.2036
2025-09-12,20:45,127.37,-20.82,0.2792,0.2132
2025-09-12,21:00,130.91,-22.61,0.2558,0.2217
2025-09-12,21:15,134.54,-24.31,0.2326,0.2289
2025-09-12,21:30,138.28,-25.90,0.2096,0.2351
2025-09-12,21:45,142.13,-27.38,0.1869,0.2403
2025-09-12,22:00,146.08,-28.73,0.1645,0.2446
2025-09-12,22:15,150.14,-29.95,0.1424,0.2481
2025-09-12,22:30,154.30,-31.03,0.1207,0.2508
2025-09-12,22:45,158.55,-31.95,0.0994,0.2530
2025-09-12,23:00,162.88,-32.71,0.0784,0.2545
2025-09-12,23:15,167.29,-33.31,0.0577,0.2557
2025-09-12,23:30,171.75,-33.73,0.0372,0.2564
2025-09-12,23:45,176.24,-33.97,0.0169,0.2568
2025-09-13,00:00,180.87,-34.41,-0.0038,0.2542
2025-09-13,00:15,185.40,-34.29,-0.0240,0.2540
2025-09-13,00:30,189.90,-33.98,-0.0443,0.2535
2025-09-13,00:45,194.37,-33.49,-0.0647,0.2526
2025-09-13,01:00,198.77,-32.83,-0.0854,0.2514
2025-09-13,01:15,203.09,-32.01,-0.1064,0.2496
2025-09-13,01:30,207.33,-31.03,-0.1278,0.2473
2025-09-13,01:45,211.47,-29.89,-0.1495,0.2444
2025-09-13,02:00,215.50,-28.62,-0.1717,0.2406
2025-09-13,02:15,219.43,-27.21,-0.1941,0.2361
2025-09-13,02:30,223.25,-25.69,-0.2168,0.2305
2025-09-13,02:45,226.96,-24.05,-0.2399,0.2240
2025-09-13,03:00,230.56,-22.32,-0.2630,0.2163
2025-09-13,03:15,234.07,-20.49,-0.2864,0.2075
2025-09-13,03:30,237.49,-18.58,-0.3097,0.1974
2025-09-13,03:45,240.82,-16.60,-0.3330,0.1860
2025-09-13,04:00,244.07,-14.55,-0.3562,0.1732
2025-09-13,04:15,247.26,-12.45,-0.3791,0.1589
2025-09-13,04:30,250.38,-10.30,-0.4017,0.1432
2025-09-13,04:45,253.45,-8.10,-0.4238,0.1259
2025-09-13,05:00,256.48,-5.87,-0.4454,0.1071
2025-09-13,05:15,259.48,-3.62,-0.4662,0.0866
2025-09-13,05:30,262.45,-1.34,-0.4862,0.0645
2025-09-13,05:45,265.40,0.96,-0.5052,0.0406
2025-09-13,06:00,268.35,3.27,-0.5231,0.0150
2025-09-13,06:15,271.31,5.57,-0.5397,-0.0123
2025-09-13,06:30,274.28,7.88,-0.5547,-0.0415
2025-09-13,06:45,277.27,10.18,-0.5681,-0.0725
2025-09-13,07:00,280.30,12.46,-0.5795,-0.1053
2025-09-13,07:15,283.37,14.72,-0.5887,-0.1399
2025-09-13,07:30,286.49,16.95,-0.5955,-0.1763
2025-09-13,07:45,289.68,19.14,-0.5995,-0.2144
2025-09-13,08:00,292.94,21.29,-0.6005,-0.2542
2025-09-13,08:15,296.29,23.39,-0.5981,-0.2955
2025-09-13,08:30,299.74,25.43,-0.5918,-0.3382
2025-09-13,08:45,303.30,27.40,-0.5815,-0.3819
2025-09-13,09:00,306.97,29.29,-0.5666,-0.4265
2025-09-13,09:15,310.77,31.08,-0.5468,-0.4715
2025-09-13,09:30,314.70,32.78,-0.5218,-0.5164
2025-09-13,09:45,318.77,34.36,-0.4913,-0.5606
2025-09-13,10:00,322.98,35.82,-0.4550,-0.6035
2025-09-13,10:15,327.34,37.14,-0.4130,-0.6443
2025-09-13,10:30,331.84,38.31,-0.3651,-0.6820
2025-09-13,10:45,336.46,39.31,-0.3118,-0.7158
2025-09-13,11:00,341.21,40.15,-0.2534,-0.7448
2025-09-13,11:15,346.05,40.80,-0.1907,-0.7681
2025-09-13,11:30,350.98,41.26,-0.1246,-0.7849
2025-09-13,11:45,355.95,41.52,-0.0562,-0.7946
2025-09-13,12:00,0.96,41.58,0.0133,-0.7969
2025-09-13,12:15,5.95,41.44,0.0825,-0.7917
2025-09-13,12:30,10.91,41.10,0.1502,-0.7793
2025-09-13,12:45,15.81,40.57,0.2151,-0.7599
2025-09-13,13:00,20.62,39.85,0.2763,-0.7344
2025-09-13,13:15,25.32,38.95,0.3328,-0.7034
2025-09-13,13:30,29.90,37.88,0.3841,-0.6680
2025-09-13,13:45,34.34,36.65,0.4297,-0.6290
2025-09-13,14:00,38.64,35.28,0.4696,-0.5873
2025-09-13,14:15,42.80,33.77,0.5036,-0.5438
2025-09-13,14:30,46.82,32.14,0.5320,-0.4993
2025-09-13,14:45,50.70,30.41,0.5550,-0.4543
2025-09-13,15:00,54.45,28.57,0.5728,-0.4094
2025-09-13,15:15,58.07,26.65,0.5860,-0.3651
2025-09-13,15:30,61.59,24.66,0.5947,-0.3217
2025-09-13,15:45,65.00,22.60,0.5994,-0.2796
2025-09-13,16:00,68.31,20.48,0.6005,-0.2388
2025-09-13,16:15,71.55,18.31,0.5983,-0.1997
2025-09-13,16:30,74.71,16.10,0.5932,-0.1622
2025-09-13,16:45,77.81,13.86,0.5855,-0.1265
2025-09-13,17:00,80.86,11.59,0.5754,-0.0925
2025-09-13,17:15,83.88,9.30,0.5632,-0.0604
2025-09-13,17:30,86.86,7.00,0.5492,-0.0301
2025-09-13,17:45,89.82,4.69,0.5335,-0.0017
2025-09-13,18:00,92.77,2.38,0.5164,0.0250
2025-09-13,18:15,95.72,0.08,0.4981,0.0499
2025-09-13,18:30,98.68,-2.21,0.4787,0.0731
2025-09-13,18:45,101.66,-4.48,0.4583,0.0946
2025-09-13,19:00,104.67,-6.73,0.4372,0.1145
2025-09-13,19:15,107.72,-8.94,0.4154,0.1327
2025-09-13,19:30,110.81,-11.12,0.3931,0.1494
2025-09-13,19:45,113.95,-13.26,0.3704,0.1645
2025-09-13,20:00,117.16,-15.34,0.3474,0.1782
2025-09-13,20:15,120.44,-17.36,0.3241,0.1905
2025-09-13,20:30,123.80,-19.32,0.3008,0.2014
2025-09-13,20:45,127.26,-21.20,0.2775,0.2110
2025-09-13,21:00,130.80,-22.99,0.2542,0.2194
2025-09-13,21:15,134.45,-24.69,0.2310,0.2266
2025-09-13,21:30,138.20,-26.29,0.2081,0.2328
2025-09-13,21:45,142.06,-27.77,0.1855,0.2379
2025-09-13,22:00,146.03,-29.12,0.1632,0.2421
2025-09-13,22:15,150.10,-30.34,0.1412,0.2456
2025-09-13,22:30,154.28,-31.42,0.1196,0.2483
2025-09-13,22:45,158.55,-32.34,0.0984,0.2503
2025-09-13,23:00,162.90,-33.11,0.0775,0.2519
2025-09-13,23:15,167.33,-33.70,0.0569,0.2530
2025-09-13,23:30,171.81,-34.12,0.0365,0.2537
2025-09-13,23:45,176.33,-34.35,0.0163,0.2541
2025-09-14,00:00,180.98,-34.79,-0.0043,0.2514
2025-09-14,00:15,185.53,-34.66,-0.0243,0.2512
2025-09-14,00:30,190.06,-34.35,-0.0445,0.2507
2025-09-14,00:45,194.54,-33.86,-0.0648,0.2499
2025-09-14,01:00,198.96,-33.19,-0.0854,0.2486
2025-09-14,01:15,203.31,-32.36,-0.1064,0.2469
2025-09-14,01:30,207.56,-31.37,-0.1277,0.2446
2025-09-14,01:45,211.71,-30.23,-0.1493,0.2417
2025-09-14,02:00,215.75,-28.94,-0.1713,0.2380
2025-09-14,02:15,219.69,-27.53,-0.1937,0.2334
2025-09-14,02:30,223.52,-26.00,-0.2164,0.2279
2025-09-14,02:45,227.23,-24.36,-0.2393,0.2214
2025-09-14,03:00,230.85,-22.61,-0.2625,0.2137
2025-09-14,03:15,234.36,-20.78,-0.2857,0.2049
2025-09-14,03:30,237.78,-18.86,-0.3090,0.1947
2025-09-14,03:45,241.11,-16.87,-0.3323,0.1833
2025-09-14,04:00,244.37,-14.82,-0.3553,0.1705
2025-09-14,04:15,247.56,-12.71,-0.3782,0.1562
2025-09-14,04:30,250.68,-10.56,-0.4007,0.1405
2025-09-14,04:45,253.75,-8.36,-0.4227,0.1232
2025-09-14,05:00,256.78,-6.13,-0.4442,0.1043
2025-09-14,05:15,259.78,-3.87,-0.4649,0.0838
2025-09-14,05:30,262.75,-1.58,-0.4848,0.0617
2025-09-14,05:45,265.71,0.71,-0.5037,0.0378
2025-09-14,06:00,268.66,3.02,-0.5214,0.0122
2025-09-14,06:15,271.62,5.33,-0.5378,-0.0152
2025-09-14,06:30,274.59,7.63,-0.5527,-0.0443
2025-09-14,06:45,277.58,9.93,-0.5659,-0.0753
2025-09-14,07:00,280.61,12.21,-0.5772,-0.1081
2025-09-14,07:15,283.68,14.46,-0.5862,-0.1427
2025-09-14,07:30,286.80,16.69,-0.5928,-0.1790
2025-09-14,07:45,289.99,18.88,-0.5966,-0.2170
2025-09-14,08:00,293.26,21.03,-0.5974,-0.2567
2025-09-14,08:15,296.61,23.12,-0.5947,-0.2979
2025-09-14,08:30,300.05,25.15,-0.5883,-0.3404
2025-09-14,08:45,303.60,27.11,-0.5777,-0.3839
2025-09-14,09:00,307.27,29.00,-0.5627,-0.4282
2025-09-14,09:15,311.07,30.78,-0.5428,-0.4729
2025-09-14,09:30,314.99,32.47,-0.5176,-0.5175
2025-09-14,09:45,319.06,34.05,-0.4870,-0.5614
2025-09-14,10:00,323.26,35.49,-0.4507,-0.6038
2025-09-14,10:15,327.60,36.80,-0.4087,-0.6442
2025-09-14,10:30,332.09,37.96,-0.3610,-0.6814
2025-09-14,10:45,336.69,38.96,-0.3079,-0.7148
2025-09-14,11:00,341.42,39.79,-0.2499,-0.7433
2025-09-14,11:15,346.24,40.43,-0.1876,-0.7662
2025-09-14,11:30,351.14,40.88,-0.1219,-0.7826
2025-09-14,11:45,356.09,41.14,-0.0541,-0.7920
2025-09-14,12:00,1.07,41.20,0.0148,-0.7941
2025-09-14,12:15,6.04,41.05,0.0834,-0.7888
2025-09-14,12:30,10.97,40.71,0.1505,-0.7764
2025-09-14,12:45,15.84,40.18,0.2148,-0.7571
2025-09-14,13:00,20.62,39.46,0.2754,-0.7317
2025-09-14,13:15,25.30,38.55,0.3314,-0.7010
2025-09-14,13:30,29.85,37.49,0.3822,-0.6659
2025-09-14,13:45,34.28,36.26,0.4275,-0.6272
2025-09-14,14:00,38.56,34.89,0.4670,-0.5858
2025-09-14,14:15,42.71,33.39,0.5008,-0.5427
2025-09-14,14:30,46.71,31.76,0.5291,-0.4984
2025-09-14,14:45,50.58,30.03,0.5519,-0.4537
2025-09-14,15:00,54.32,28.20,0.5697,-0.4091
2025-09-14,15:15,57.93,26.28,0.5828,-0.3651
2025-09-14,15:30,61.44,24.29,0.5915,-0.3220
2025-09-14,15:45,64.84,22.23,0.5963,-0.2800
2025-09-14,16:00,68.16,20.11,0.5974,-0.2395
2025-09-14,16:15,71.39,17.95,0.5953,-0.2005
2025-09-14,16:30,74.55,15.74,0.5903,-0.1632
2025-09-14,16:45,77.65,13.50,0.5826,-0.1276
2025-09-14,17:00,80.70,11.23,0.5726,-0.0938
2025-09-14,17:15,83.71,8.94,0.5605,-0.0618
2025-09-14,17:30,86.69,6.64,0.5465,-0.0316
2025-09-14,17:45,89.65,4.34,0.5310,-0.0032
2025-09-14,18:00,92.61,2.03,0.5139,0.0234
2025-09-14,18:15,95.56,-0.28,0.4957,0.0482
2025-09-14,18:30,98.52,-2.57,0.4764,0.0714
2025-09-14,18:45,101.50,-4.84,0.4561,0.0928
2025-09-14,19:00,104.51,-7.09,0.4350,0.1126
2025-09-14,19:15,107.56,-9.31,0.4133,0.1308
2025-09-14,19:30,110.65,-11.49,0.3911,0.1474
2025-09-14,19:45,113.80,-13.63,0.3684,0.1625
2025-09-14,20:00,117.02,-15.71,0.3455,0.1762
2025-09-14,20:15,120.31,-17.74,0.3223,0.1884
2025-09-14,20:30,123.68,-19.69,0.2990,0.1992
2025-09-14,20:45,127.14,-21.58,0.2757,0.2088
2025-09-14,21:00,130.69,-23.37,0.2525,0.2171
2025-09-14,21:15,134.35,-25.07,0.2295,0.2243
2025-09-14,21:30,138.11,-26.67,0.2066,0.2304
2025-09-14,21:45,141.99,-28.15,0.1841,0.2355
2025-09-14,22:00,145.97,-29.51,0.1618,0.2397
2025-09-14,22:15,150.06,-30.73,0.1400,0.2430
2025-09-14,22:30,154.26,-31.81,0.1185,0.2457
2025-09-14,22:45,158.55,-32.74,0.0973,0.2477
2025-09-14,23:00,162.93,-33.50,0.0766,0.2492
2025-09-14,23:15,167.37,-34.09,0.0561,0.2503
2025-09-14,23:30,171.88,-34.51,0.0358,0.2510
2025-09-14,23:45,176.42,-34.74,0.0157,0.2514
2025-09-15,00:00,181.09,-35.18,-0.0047,0.2487
2025-09-15,00:15,185.67,-35.04,-0.0247,0.2485
2025-09-15,00:30,190.22,-34.72,-0.0447,0.2480
2025-09-15,00:45,194.72,-34.22,-0.0649,0.2472
2025-09-15,01:00,199.16,-33.55,-0.0855,0.2459
2025-09-15,01:15,203.52,-32.71,-0.1063,0.2442
2025-09-15,01:30,207.79,-31.71,-0.1275,0.2420
2025-09-15,01:45,211.95,-30.56,-0.1491,0.2390
2025-09-15,02:00,216.01,-29.27,-0.1710,0.2353
2025-09-15,02:15,219.95,-27.85,-0.1933,0.2308
2025-09-15,02:30,223.79,-26.31,-0.2160,0.2253
2025-09-15,02:45,227.51,-24.66,-0.2388,0.2187
2025-09-15,03:00,231.13,-22.91,-0.2619,0.2111
2025-09-15,03:15,234.65,-21.07,-0.2851,0.2022
2025-09-15,03:30,238.07,-19.14,-0.3083,0.1921
2025-09-15,03:45,241.41,-17.15,-0.3315,0.1806
2025-09-15,04:00,244.67,-15.09,-0.3545,0.1678
2025-09-15,04:15,247.86,-12.98,-0.3772,0.1535
2025-09-15,04:30,250.98,-10.82,-0.3997,0.1377
2025-09-15,04:45,254.06,-8.62,-0.4216,0.1204
2025-09-15,05:00,257.09,-6.38,-0.4429,0.1015
2025-09-15,05:15,260.09,-4.12,-0.4636,0.0810
2025-09-15,05:30,263.06,-1.83,-0.4833,0.0588
2025-09-15,05:45,266.02,0.46,-0.5021,0.0350
2025-09-15,06:00,268.97,2.77,-0.5197,0.0094
2025-09-15,06:15,271.93,5.08,-0.5360,-0.0180
2025-09-15,06:30,274.90,7.38,-0.5507,-0.0472
2025-09-15,06:45,277.89,9.68,-0.5637,-0.0781
2025-09-15,07:00,280.92,11.95,-0.5748,-0.1109
2025-09-15,07:15,283.99,14.21,-0.5837,-0.1454
2025-09-15,07:30,287.11,16.43,-0.5900,-0.1817
2025-09-15,07:45,290.30,18.62,-0.5937,-0.2196
2025-09-15,08:00,293.57,20.76,-0.5942,-0.2592
2025-09-15,08:15,296.92,22.85,-0.5914,-0.3002
2025-09-15,08:30,300.36,24.87,-0.5847,-0.3425
2025-09-15,08:45,303.91,26.83,-0.5740,-0.3859
2025-09-15,09:00,307.58,28.70,-0.5588,-0.4299
2025-09-15,09:15,311.37,30.49,-0.5387,-0.4743
2025-09-15,09:30,315.29,32.16,-0.5134,-0.5186
2025-09-15,09:45,319.34,33.73,-0.4828,-0.5621
2025-09-15,10:00,323.54,35.17,-0.4465,-0.6041
2025-09-15,10:15,327.87,36.47,-0.4045,-0.6440
2025-09-15,10:30,332.33,37.62,-0.3569,-0.6808
2025-09-15,10:45,336.93,38.61,-0.3041,-0.7137
2025-09-15,11:00,341.63,39.43,-0.2463,-0.7418
2025-09-15,11:15,346.43,40.06,-0.1844,-0.7642
2025-09-15,11:30,351.31,40.51,-0.1193,-0.7803
2025-09-15,11:45,356.23,40.76,-0.0520,-0.7894
2025-09-15,12:00,1.18,40.81,0.0163,-0.7913
2025-09-15,12:15,6.12,40.66,0.0843,-0.7860
2025-09-15,12:30,11.02,40.32,0.1507,-0.7735
2025-09-15,12:45,15.87,39.78,0.2144,-0.7543
2025-09-15,13:00,20.63,39.06,0.2744,-0.7291
2025-09-15,13:15,25.28,38.16,0.3299,-0.6986
2025-09-15,13:30,29.81,37.09,0.3803,-0.6637
2025-09-15,13:45,34.22,35.87,0.4252,-0.6253
2025-09-15,14:00,38.48,34.50,0.4645,-0.5843
2025-09-15,14:15,42.61,33.00,0.4981,-0.5415
2025-09-15,14:30,46.60,31.38,0.5261,-0.4975
2025-09-15,14:45,50.46,29.65,0.5489,-0.4532
2025-09-15,15:00,54.19,27.82,0.5666,-0.4089
2025-09-15,15:15,57.80,25.91,0.5797,-0.3651
2025-09-15,15:30,61.29,23.92,0.5884,-0.3222
2025-09-15,15:45,64.69,21.86,0.5932,-0.2805
2025-09-15,16:00,68.00,19.75,0.5944,-0.2401
2025-09-15,16:15,71.23,17.58,0.5923,-0.2013
2025-09-15,16:30,74.38,15.38,0.5873,-0.1642
2025-09-15,16:45,77.48,13.14,0.5797,-0.1287
2025-09-15,17:00,80.53,10.87,0.5698,-0.0950
2025-09-15,17:15,83.54,8.58,0.5578,-0.0631
2025-09-15,17:30,86.52,6.28,0.5439,-0.0330
2025-09-15,17:45,89.49,3.98,0.5284,-0.0047
2025-09-15,18:00,92.44,1.67,0.5115,0.0218
2025-09-15,18:15,95.39,-0.63,0.4933,0.0466
2025-09-15,18:30,98.36,-2.93,0.4740,0.0696
2025-09-15,18:45,101.34,-5.20,0.4538,0.0910
2025-09-15,19:00,104.35,-7.45,0.4328,0.1108
2025-09-15,19:15,107.40,-9.67,0.4112,0.1289
2025-09-15,19:30,110.50,-11.85,0.3890,0.1455
2025-09-15,19:45,113.66,-13.99,0.3664,0.1605
2025-09-15,20:00,116.88,-16.08,0.3435,0.1741
2025-09-15,20:15,120.17,-18.11,0.3204,0.1863
2025-09-15,20:30,123.55,-20.07,0.2972,0.1971
2025-09-15,20:45,127.02,-21.96,0.2740,0.2066
