Date,Time,Azimuth,Elevation
2025-03-27,12:00:00,178.26507945442415,40.8096615504447
2025-03-27,12:15:00,183.21295873351988,40.783966236067855
2025-03-27,12:30:00,188.14278187529783,40.559681629768406
2025-03-27,12:45:00,193.02678136645036,40.139764834617026
2025-03-27,13:00:00,197.8395044584294,39.52960058616733
2025-03-27,13:15:00,202.55892484966506,38.736704696996426
2025-03-27,13:30:00,207.16719310840887,37.77033911415274
2025-03-27,13:45:00,211.6509966033718,36.64108255052617
2025-03-27,14:00:00,216.0015556482748,35.36040001385543
2025-03-27,14:15:00,220.2143313353887,33.94024564477924
2025-03-27,14:30:00,224.2885396387937,32.392721470988484
2025-03-27,14:45:00,228.22656013972048,30.729804942243575
2025-03-27,15:00:00,232.03331831776342,28.963147137116234
2025-03-27,15:15:00,235.71569896423688,27.103936474439323
2025-03-27,15:30:00,239.28202250304668,25.162821265964997
2025-03-27,15:45:00,242.7416030502098,23.149881498865298
2025-03-27,16:00:00,246.10439348419703,21.074641103348164
2025-03-27,16:15:00,249.38071011896324,18.946117610931054
2025-03-27,16:30:00,252.5810292308397,16.772909854374756
2025-03-27,16:45:00,255.7158454089688,14.563335841308955
2025-03-27,17:00:00,258.79557765537606,12.325661353206387
2025-03-27,17:15:00,261.8305139878124,10.068522870097917
2025-03-27,17:30:00,264.8307863601018,7.801840306749705
2025-03-27,17:45:00,267.8063654590443,5.539170447926901
2025-03-27,18:00:00,270.7670699420475,3.30505074336792
2025-03-27,18:15:00,273.72258563506534,1.1615760294228594
2025-03-27,18:30:00,276.6824874523436,-1.5183437781743019
2025-03-27,18:45:00,279.6562608917917,-3.800643607375536
2025-03-27,19:00:00,282.6533202014032,-6.0627382637272405
2025-03-27,19:15:00,285.68301674429324,-8.298200199810802
2025-03-27,19:30:00,288.75463442053484,-10.500390951142283
2025-03-27,19:45:00,291.8773686946837,-12.662406788763747
2025-03-27,20:00:00,295.0602816331136,-14.77702751610539
2025-03-27,20:15:00,298.3122284642671,-16.836671101299995
2025-03-27,20:30:00,301.6417510340691,-18.833357403459058
2025-03-27,20:45:00,305.0569296905018,-20.758682523094848
2025-03-27,21:00:00,308.56518961763214,-22.603808795313164
2025-03-27,21:15:00,312.17305965495456,-24.35947609262562
2025-03-27,21:30:00,315.88588066656075,-26.016038541307886
2025-03-27,21:45:00,319.70746960144214,-27.563533531263445
2025-03-27,22:00:00,323.6397528397196,-28.99178935810858
2025-03-27,22:15:00,327.68238685676937,-30.290574729818122
2025-03-27,22:30:00,331.8323987954544,-31.449793103541857
2025-03-27,22:45:00,336.0838896063294,-32.45972062154144
2025-03-27,23:00:00,340.42784425203695,-33.3112798039693
2025-03-27,23:15:00,344.85209917524736,-33.99633681215343
2025-03-27,23:30:00,349.3415097743059,-34.50800352274703
2025-03-27,23:45:00,353.87833734886664,-34.840919932443725
2025-03-28,00:00:00,358.44285320068786,-34.99149146111401
2025-03-28,00:00:00,358.44285320068786,-34.99149146111401
2025-03-28,00:15:00,3.0141259576899984,-34.95805680698828
2025-03-28,00:30:00,7.570922807257716,-34.740967606722805
2025-03-28,00:45:00,12.092640393122565,-34.342571074983134
2025-03-28,01:00:00,16.560175764864766,-33.76709736826105
2025-03-28,01:15:00,20.9566533984829,-33.020464618267766
2025-03-28,01:30:00,25.26795443663326,-32.11002272892235
2025-03-28,01:45:00,29.483025541688562,-31.044260824550115
2025-03-28,02:00:00,33.593970247102106,-29.832504524892343
2025-03-28,02:15:00,37.59595519175389,-28.4846252036326
2025-03-28,02:30:00,41.486977581924464,-27.01077744819966
2025-03-28,02:45:00,45.26753979262298,-25.421176347016917
2025-03-28,03:00:00,48.94027870977561,-23.725919066758696
2025-03-28,03:15:00,52.50958887861259,-21.934850070750667
2025-03-28,03:30:00,55.98126394978868,-20.057468083936847
2025-03-28,03:45:00,59.362175677887876,-18.102869140561037
2025-03-28,04:00:00,62.66000098925002,-16.07971892680127
2025-03-28,04:15:00,65.88299718215069,-13.996249989670273
2025-03-28,04:30:00,69.03982520676493,-11.860277695055549
2025-03-28,04:45:00,72.13941806659517,-9.679229364567862
2025-03-28,05:00:00,75.1908862270422,-7.460184485045351
2025-03-28,05:15:00,78.20345541486529,-5.209922254834354
2025-03-28,05:30:00,81.18643211919823,-2.934973347356917
2025-03-28,05:45:00,84.14918888741079,-0.05852719109821369
2025-03-28,06:00:00,87.10116570955086,1.9681624808245701
2025-03-28,06:15:00,90.05188415787728,4.164636915854335
2025-03-28,06:30:00,93.01096773068429,6.420798053930663
2025-03-28,06:45:00,95.98816557996213,8.694552834632606
2025-03-28,07:00:00,98.99337671038961,10.967148118467344
2025-03-28,07:15:00,102.03666783768017,13.226924771193632
2025-03-28,07:30:00,105.12828101089508,15.46466916620949
2025-03-28,07:45:00,108.2786262844802,17.67200977206755
2025-03-28,08:00:00,111.4982498628899,19.840749142092605
2025-03-28,08:15:00,114.79777034023516,21.962533841678376
2025-03-28,08:30:00,118.18777439739262,24.028666401619788
2025-03-28,08:45:00,121.67865805567493,26.0299860138758
2025-03-28,09:00:00,125.28040266155654,27.956792526420895
2025-03-28,09:15:00,129.00227553506892,29.79880686895637
2025-03-28,09:30:00,132.85244346665007,31.545167706850528
2025-03-28,09:45:00,136.83749701719603,33.184471531185395
2025-03-28,10:00:00,140.9618938892745,34.70486571244682
2025-03-28,10:15:00,145.22733980520871,36.09420262403211
2025-03-28,10:30:00,149.6321496027992,37.3402634881789
2025-03-28,10:45:00,154.17065435727636,38.43105567523006
2025-03-28,11:00:00,158.83273629393682,39.35517791420187
2025-03-28,11:15:00,163.6035911831002,40.1022391030073
2025-03-28,11:30:00,168.46381476995577,40.66330371673106
2025-03-28,11:45:00,173.3898772826899,41.03132455780322
2025-03-28,12:00:00,178.35500446961692,41.201517831171195
2025-03-28,12:15:00,183.3304157651256,41.171635236326445
2025-03-28,12:30:00,188.28679514209782,40.942096855000685
2025-03-28,12:45:00,193.19582645558643,40.51596672048862
2025-03-28,13:00:00,198.0316109583387,39.898774217479165
2025-03-28,13:15:00,202.77180480455638,39.09820600388369
2025-03-28,13:30:00,207.39837809643075,38.123708307354704
2025-03-28,13:45:00,211.89796762074437,36.9860453786511
2025-03-28,14:00:00,216.26185405831103,35.69685882117994
2025-03-28,14:15:00,220.48564434984252,34.268262973754275
2025-03-28,14:30:00,224.5687586935865,32.7124991056717
2025-03-28,14:45:00,228.51381420017304,31.041660987224102
2025-03-28,15:00:00,232.32598631797902,29.267493156876007
2025-03-28,15:15:00,236.01240642095033,27.401256055641362
2025-03-28,15:30:00,239.58162720041648,25.453650741661445
2025-03-28,15:45:00,243.04317399517188,23.434793018638462
2025-03-28,16:00:00,246.407186422481,21.354227725538916
2025-03-28,16:15:00,249.68414197215282,19.220979556534267
2025-03-28,16:30:00,252.88465301413817,17.043640236880776
2025-03-28,16:45:00,256.0193265552748,14.8305025203905
2025-03-28,17:00:00,259.0986721881648,12.589777547578885
2025-03-28,17:15:00,262.1330486601572,10.32998810629348
2025-03-28,17:30:00,265.13264065785575,8.060798822376436
2025-03-28,17:45:00,268.107455226659,5.795109762815539
2025-03-28,18:00:00,271.0673323212193,3.555439521955879
2025-03-28,18:15:00,274.0219649679855,1.3968734656733257
2025-03-28,18:30:00,276.9809217886663,-1.2554158553715489
2025-03-28,18:45:00,279.95366876247647,-3.5359860599952553
2025-03-28,19:00:00,282.94958733667715,-5.795743115425708
2025-03-28,19:15:00,285.97798246456705,-8.02826606496811
2025-03-28,19:30:00,289.0480774887649,-10.226924569378903
2025-03-28,19:45:00,292.16899250919374,-12.384825422852655
2025-03-28,20:00:00,295.34969875862873,-14.494762418304452
2025-03-28,20:15:00,298.5989446753572,-16.54917226140436
2025-03-28,20:30:00,301.92514926420387,-18.540099777576977
2025-03-28,20:45:00,305.33625457192284,-20.459173918886496
2025-03-28,21:00:00,308.83953365593646,-22.297599532921065
2025-03-28,21:15:00,312.44135248668334,-24.046170458105404
2025-03-28,21:30:00,316.14688327462795,-25.69530790341363
2025-03-28,21:45:00,319.95977574713777,-27.235130785206902
2025-03-28,22:00:00,323.88180018215303,-28.655564085301943
2025-03-28,22:15:00,327.91248018201776,-29.946488164173356
2025-03-28,22:30:00,332.04874726185676,-31.097931672053463
2025-03-28,22:45:00,336.28465882608975,-32.100306558247986
2025-03-28,23:00:00,340.61122235453803,-32.9446772076528
2025-03-28,23:15:00,345.01637379843993,-33.62305158701062
2025-03-28,23:30:00,349.4851505739425,-34.1286759934451
2025-03-28,23:45:00,354.000076619629,-34.45630957531399
2025-03-29,00:00:00,358.54175611996016,-34.60245406660136
2025-03-29,00:00:00,358.54175611996016,-34.60245406660136
2025-03-29,00:15:00,3.089642314867433,-34.56551535779577
2025-03-29,00:30:00,7.622914021606221,-34.345879025866665
2025-03-29,00:45:00,12.121378838047235,-33.94589156328226
2025-03-29,01:00:00,16.566317217961,-33.369749188812335
2025-03-29,01:15:00,20.94118699999933,-32.62330687164657
2025-03-29,01:30:00,25.23213701081727,-31.7138279852972
2025-03-29,01:45:00,29.428308177844656,-30.649698611536472
2025-03-29,02:00:00,33.52192466998349,-29.440131799472013
2025-03-29,02:15:00,37.50820598806956,-28.094883219546702
2025-03-29,02:30:00,41.38514437345498,-26.62399394780551
2025-03-29,02:45:00,45.15319143243909,-25.03757177682604
2025-03-29,03:00:00,48.81489986004078,-23.34561550111946
2025-03-29,03:15:00,52.37455810335365,-21.55788166091726
2025-03-29,03:30:00,55.83784172966614,-19.683792067400027
2025-03-29,03:45:00,59.21150045028401,-17.732376686909507
2025-03-29,04:00:00,62.50309131944209,-15.712245328040536
2025-03-29,04:15:00,65.72075836579069,-13.63158390084636
2025-03-29,04:30:00,68.87305889649252,-11.498169283005744
2025-03-29,04:45:00,71.96883382231624,-9.319397341342402
2025-03-29,05:00:00,75.01711419136939,-7.102322079457975
2025-03-29,05:15:00,78.0270595775412,-4.8537022242064465
2025-03-29,05:30:00,81.00792384007025,-2.580052168169727
2025-03-29,05:45:00,83.9690405247486,0.23711717666523502
2025-03-29,06:00:00,86.91982432719311,2.297070711381031
2025-03-29,06:15:00,89.86978537406708,4.50691441680412
2025-03-29,06:30:00,92.8285498455773,6.768282579923819
2025-03-29,06:45:00,95.80588415182956,9.044852113202506
2025-03-29,07:00:00,98.81171976892449,11.319557164386628
2025-03-29,07:15:00,101.85617190897352,13.581323064693802
2025-03-29,07:30:00,104.94954808958698,15.821169654614728
2025-03-29,07:45:00,108.10234179855962,18.03082524628927
2025-03-29,08:00:00,111.32520153369421,20.202132005673867
2025-03-29,08:15:00,114.62886763217546,22.32674360813354
2025-03-29,08:30:00,118.02406793355709,24.39594823980944
2025-03-29,08:45:00,121.52135796103852,26.400553500594928
2025-03-29,09:00:00,125.13089424551828,28.330811547097206
2025-03-29,09:15:00,128.86213007121847,30.17637928473865
2025-03-29,09:30:00,132.72342110935847,31.926314312160518
2025-03-29,09:45:00,136.72153821399013,33.569114461286816
2025-03-29,10:00:00,140.86109522785614,35.09281103817383
2025-03-29,10:15:00,145.14391031172465,36.48512443490013
2025-03-29,10:30:00,149.5683444644908,37.73369130927855
2025-03-29,10:45:00,154.12868518869846,38.82636748904184
2025-03-29,11:00:00,158.81466050473773,39.75160121716677
2025-03-29,11:15:00,163.61118752012555,40.498862158022355
2025-03-29,11:30:00,168.4984568971547,41.05909833691184
2025-03-29,11:45:00,173.45242092951855,41.425180364200266
2025-03-29,12:00:00,178.44570480230323,41.592286162892535
2025-03-29,12:15:00,183.44888907186592,41.55817912032331
2025-03-29,12:30:00,188.43203262016556,41.323342151640695
2025-03-29,12:45:00,193.36625929795642,40.89094915067154
2025-03-29,13:00:00,198.22521731935302,40.26667760340919
2025-03-29,13:15:00,202.98624298533068,39.45838856441229
2025-03-29,13:30:00,207.63112795595018,38.47571580095165
2025-03-29,13:45:00,212.14646383126782,37.32961177277342
2025-03-29,14:00:00,216.5235991829217,36.03189659924575
2025-03-29,14:15:00,220.7582952334699,34.59484595089413
2025-03-29,14:30:00,224.8501847497928,33.03084074836064
2025-03-29,14:45:00,228.80212992355172,31.35209089822052
2025-03-29,15:00:00,232.61956254185566,29.57043377500538
2025-03-29,15:15:00,236.3098656065108,27.697200936338703
2025-03-29,15:30:00,239.88182782645782,25.74314514720517
2025-03-29,15:45:00,243.34518836208363,23.718416983444683
2025-03-29,16:00:00,246.7102751996888,21.632581274289272
2025-03-29,16:15:00,249.98772786297008,19.494669238705974
2025-03-29,16:30:00,253.18829508715694,17.313265381162875
2025-03-29,16:45:00,256.3226961346964,15.09663811125249
2025-03-29,17:00:00,259.40153072558337,12.852947024535002
2025-03-29,17:15:00,262.43522767478214,10.590609612903519
2025-03-29,17:30:00,265.43402361690073,8.319058408307392
2025-03-29,17:45:00,268.40796111354405,6.050608578031052
2025-03-29,18:00:00,271.3669005609032,3.8060210860931543
2025-03-29,18:15:00,274.320541353219,1.6342625951238308
2025-03-29,18:30:00,277.27844504807433,-0.9931179590209984
2025-03-29,18:45:00,280.25005742133953,-3.2719032274795783
2025-03-29,19:00:00,283.2447265587454,-5.529271270446171
2025-03-29,19:15:00,286.27171060502974,-7.758808392250517
2025-03-29,19:30:00,289.3401721558015,-9.95389307641023
2025-03-29,19:45:00,292.4591560189764,-12.107643364484117
2025-03-29,20:00:00,295.63754300000124,-14.212867788952627
2025-03-29,20:15:00,298.8839755615285,-16.262022555424515
2025-03-29,20:30:00,302.2067511757575,-18.24717820961639
2025-03-29,20:45:00,305.61367548177805,-20.15999727030484
2025-03-29,21:00:00,309.1118719688916,-21.991727727912068
2025-03-29,21:15:00,312.7075470188631,-23.733217872776173
2025-03-29,21:30:00,316.4057082087869,-25.374956268409214
2025-03-29,21:45:00,320.20984274276736,-26.90714333135371
2025-03-29,22:00:00,324.1215700204177,-28.319800323077004
2025-03-29,22:15:00,328.140286230731,-29.60291839078905
2025-03-29,22:30:00,332.26283252929113,-30.746649998419755
2025-03-29,22:45:00,336.4832272977878,-31.74154099605495
2025-03-29,23:00:00,340.7925036641841,-32.578795241072164
2025-03-29,23:15:00,345.1786981924695,-33.25055973990826
2025-03-29,23:30:00,349.6270288745975,-33.75021225119811
2025-03-29,23:45:00,354.120278031506,-34.072628158767436
2025-03-30,00:00:00,358.63937574878935,-34.214402899262545
2025-03-30,00:00:00,358.63937574878935,-34.214402899262545
2025-03-30,00:15:00,3.164150642865934,-34.17400749455366
2025-03-30,00:30:00,7.674182487665917,-33.95186014041872
2025-03-30,00:45:00,12.149678744981088,-33.550306123012945
2025-03-30,01:00:00,16.572292815791116,-32.97350806914298
2025-03-30,01:15:00,20.925806958787916,-32.22725885716426
2025-03-30,01:30:00,25.196630860418168,-31.31873695179885
2025-03-30,01:45:00,29.374095265463325,-30.2562273528998
2025-03-30,02:00:00,33.45054284311891,-29.048832629883403
2025-03-30,02:15:00,37.421245840828135,-27.70619478882743
2025-03-30,02:30:00,41.28419299781547,-26.238243246605478
2025-03-30,02:45:00,45.039787712096654,-24.654980079810592
2025-03-30,03:00:00,48.690501698148296,-22.966306976335435
2025-03-30,03:15:00,52.24052078162356,-21.18189350263408
2025-03-30,03:30:00,55.695405905933285,-19.3110852084717
2025-03-30,03:45:00,59.06178798455528,-17.36284638301704
2025-03-30,04:00:00,62.347107108722184,-15.345731130158
2025-03-30,04:15:00,65.55939655814007,-13.267878717182608
2025-03-30,04:30:00,68.70711211303586,-11.137027389600306
2025-03-30,04:45:00,71.79900431987676,-8.960541310511465
2025-03-30,05:00:00,74.84402618850413,-6.74544867100643
2025-03-30,05:15:00,77.85127220974317,-4.498487340724379
2025-03-30,05:30:00,80.82994442562915,-2.226155002124148
2025-03-30,05:45:00,83.78933798593175,0.5370903683094995
2025-03-30,06:00:00,86.73884273709689,2.628114348087678
2025-03-30,06:15:00,89.68795769898361,4.849219159173651
2025-03-30,06:30:00,92.6463120126794,7.1151285068434404
2025-03-30,06:45:00,95.62368961814195,9.394251368804605
2025-03-30,07:00:00,98.63005478202246,11.670938014094505
2025-03-30,07:15:00,101.67557164376177,13.934617877580031
2025-03-30,07:30:00,104.77061379737381,16.176516225089443
2025-03-30,07:45:00,107.9257590290635,18.38845016538657
2025-03-30,08:00:00,111.1517593430097,20.562296793058287
2025-03-30,08:15:00,114.45947847256167,22.689714860221322
2025-03-30,08:30:00,117.85978761415743,24.761977359405236
2025-03-30,08:45:00,121.36340462640732,26.769859972190535
2025-03-30,09:00:00,124.9806647627683,28.70356701977109
2025-03-30,09:15:00,128.721211537969,30.552691215293475
2025-03-30,09:30:00,132.59359442753498,32.30620874588213
2025-03-30,09:45:00,136.6047699690402,33.952518145340264
2025-03-30,10:00:00,140.7595136349322,35.479533628921395
2025-03-30,10:15:00,145.05976104106912,36.87484213747295
2025-03-30,10:30:00,149.50392311577502,38.12593385027243
2025-03-30,10:45:00,154.08624538907168,39.22051077067836
